date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:04	104644/104644	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2007:49:03%20GMT	http://zohaibanwer.com/	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/index.html	(from )
12:49:05	70/70	---M-Z	200	added ('OK')	text/plain	date:Fri,%2010%20Jul%202020%2007:49:02%20GMT	http://zohaibanwer.com/robots.txt		(from )
12:49:12	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2010%20Jul%202020%2007:49:06%20GMT	http://zohaibanwer.com/xmlrpc.php	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/xmlrpc.php	(from http://zohaibanwer.com/)
12:49:12	4232/4232	---M-Z	200	added ('OK')	application/rss+xml	etag:%22bde92c99b63e29ea8c756cc46a65e167%22	http://zohaibanwer.com/feed/	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/feed/index.html	(from http://zohaibanwer.com/)
12:49:12	53593/53593	---M-Z	200	added ('OK')	text/css	etag:%22d159-5ef8f4f0-0;gz%22	http://zohaibanwer.com/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-includes/css/dist/block-library/style.min7661.css	(from http://zohaibanwer.com/)
12:49:13	1743/1743	---M-Z	200	added ('OK')	text/css	etag:%226cf-5c0b7e24-0;gz%22	http://zohaibanwer.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.5	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/contact-form-7/includes/css/styles1748.css	(from http://zohaibanwer.com/)
12:49:14	462190/462190	---M-Z	200	added ('OK')	text/css	etag:%2270d6e-5c0b7dfc-0;gz%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min7661.css	(from http://zohaibanwer.com/)
12:49:15	180013/180013	---M-Z	200	added ('OK')	text/css	etag:%222bf2d-5e9736ba-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/css/bootstrap_1.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/css/bootstrap_17661.css	(from http://zohaibanwer.com/)
12:49:15	133986/133986	---M-Z	200	added ('OK')	text/css	etag:%2220b62-5e9736ba-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/css/plugins_1.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/css/plugins_17661.css	(from http://zohaibanwer.com/)
12:49:16	337095/337095	---M-Z	200	added ('OK')	text/css	etag:%22524c7-5e9736b9-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/css/theme_elements_1.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/css/theme_elements_17661.css	(from http://zohaibanwer.com/)
12:49:17	1927/1927	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e454bd4c50b21678d9b1ff80c12648f%22	http://zohaibanwer.com/comments/feed/	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/comments/feed/index.html	(from http://zohaibanwer.com/)
12:49:17	305195/305195	---M-Z	200	added ('OK')	text/css	etag:%224a82b-5e9736b8-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/css/theme_1.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/css/theme_17661.css	(from http://zohaibanwer.com/)
12:49:18	176495/176495	---M-Z	200	added ('OK')	text/css	etag:%222b16f-5e9736b7-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/css/skin_1.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/css/skin_17661.css	(from http://zohaibanwer.com/)
12:49:19	813/813	---M-Z	200	added ('OK')	text/css	etag:%2232d-5c0b77dc-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/style.css?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/style7661.css	(from http://zohaibanwer.com/)
12:49:20	10056/10056	---M-Z	200	added ('OK')	application/x-javascript	etag:%222748-573ef7e8-0;gz%22	http://zohaibanwer.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://zohaibanwer.com/)
12:49:20	96873/96873	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217a69-5ef8f4fd-0;gz%22	http://zohaibanwer.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-includes/js/jquery/jquery4a5f.js	(from http://zohaibanwer.com/)
12:49:21	2532/2532	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494c-9e4%22	http://cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.4.1/jquery.easing.min.js?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.4.1/jquery.easing.min7661.js	(from http://zohaibanwer.com/)
12:49:21	798/798	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2007:49:22%20GMT	http://zohaibanwer.com/xmlrpc.php?rsd	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/xmlrpc0db0.php	(from http://zohaibanwer.com/)
12:49:24	332415/332415	---M-Z	200	added ('OK')	application/x-javascript	etag:%225127f-5c0b77db-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/js/plugins.min.js?ver=4.0.5	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/js/plugins.min631d.js	(from http://zohaibanwer.com/)
12:49:24	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-52a90f10-0;gz%22	http://zohaibanwer.com/wp-includes/wlwmanifest.xml	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-includes/wlwmanifest.xml	(from http://zohaibanwer.com/)
12:49:25	2209/2209	---M--	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2007:49:23%20GMT	http://zohaibanwer.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzohaibanwer.com%2F	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-json/oembed/1.0/embedb0c6.json	(from http://zohaibanwer.com/)
12:49:25	2476/2476	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2007:49:26%20GMT	http://zohaibanwer.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzohaibanwer.com%2F&format=xml	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-json/oembed/1.0/embedaf27	(from http://zohaibanwer.com/)
12:49:28	12958/12958	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4ad5-329e%22	https://cdnjs.cloudflare.com/ajax/libs/simple-line-icons/2.4.1/css/simple-line-icons.css	F:/Juniad/Junaid%20Protfolio%20web/cdnjs.cloudflare.com/ajax/libs/simple-line-icons/2.4.1/css/simple-line-icons.css	(from http://zohaibanwer.com/)
12:49:29	70901/70901	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f081c3f-114f5%22	http://static.zotabox.com/b/9/b9b6c553b6cd19d6683029ef19a84d6e/widgets.js	F:/Juniad/Junaid%20Protfolio%20web/static.zotabox.com/b/9/b9b6c553b6cd19d6683029ef19a84d6e/widgets.js	(from http://zohaibanwer.com/)
12:49:29	20665/20665	---M--	200	added ('OK')	image/jpeg	etag:%2250b9-5c0b7e6f-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2017/02/contact-bg-1-1.jpg?id=50	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2017/02/contact-bg-1-10c98.jpg	(from http://zohaibanwer.com/)
12:49:29	78395/78395	---MC-	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2007:49:22%20GMT	http://zohaibanwer.com/wp-json/	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-json/index.html	(from http://zohaibanwer.com/)
12:49:30	26673/26673	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jul%202020%2007:49:30%20GMT	http://zohaibanwer.com/author/admin/	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/author/admin/index.html	(from http://zohaibanwer.com/)
12:49:37	51349/51349	---M--	200	added ('OK')	image/png	etag:%22c895-5c0b7e61-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2017/02/mouse-1.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2017/02/mouse-1.png	(from http://zohaibanwer.com/)
12:49:39	51200/51200	---M--	200	added ('OK')	application/msword	etag:%22c800-5d0dfc9a-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Zohaib-Anwer-CV.doc	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Zohaib-Anwer-CV.doc	(from http://zohaibanwer.com/)
12:49:46	96577/96577	---M--	200	added ('OK')	image/jpeg	etag:%2217941-5ef92c6b-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/016.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/016.jpg	(from http://zohaibanwer.com/)
12:49:48	129724/129724	---M--	200	added ('OK')	image/jpeg	etag:%221fabc-5c157d94-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2018/12/ZohaibAnwer_designer.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2018/12/ZohaibAnwer_designer.jpg	(from http://zohaibanwer.com/)
12:50:23	281937/281937	---M--	200	added ('OK')	image/jpeg	etag:%2244d51-5ef92bcf-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/022.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/022.jpg	(from http://zohaibanwer.com/)
12:50:31	326522/326522	---M--	200	added ('OK')	image/jpeg	etag:%224fb7a-5ef92a03-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/021.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/021.jpg	(from http://zohaibanwer.com/)
12:50:38	336838/336838	---M--	200	added ('OK')	image/jpeg	etag:%22523c6-5ef929c9-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/020.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/020.jpg	(from http://zohaibanwer.com/)
12:53:11	200240/200240	---M--	200	added ('OK')	image/jpeg	etag:%2230e30-5ef925a6-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/014.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/014.jpg	(from http://zohaibanwer.com/)
12:53:13	190158/190158	---M--	200	added ('OK')	image/jpeg	etag:%222e6ce-5ef92569-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/013.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/013.jpg	(from http://zohaibanwer.com/)
12:53:35	315036/315036	---M--	200	added ('OK')	image/jpeg	etag:%224ce9c-5ef924e1-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/011.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/011.jpg	(from http://zohaibanwer.com/)
12:53:42	366825/366825	---M--	200	added ('OK')	image/jpeg	etag:%22598e9-5ef92518-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/012.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/012.jpg	(from http://zohaibanwer.com/)
12:54:05	140258/140258	---M--	200	added ('OK')	image/jpeg	etag:%22223e2-5ef92330-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/007.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/007.jpg	(from http://zohaibanwer.com/)
12:54:06	324718/324718	---M--	200	added ('OK')	image/jpeg	etag:%224f46e-5ef923b3-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/009.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/009.jpg	(from http://zohaibanwer.com/)
12:54:20	281399/281399	---M--	200	added ('OK')	image/jpeg	etag:%2244b37-5ef92369-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/008.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/008.jpg	(from http://zohaibanwer.com/)
12:54:26	461829/461829	---M--	200	added ('OK')	image/jpeg	etag:%2270c05-5ef92422-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/010.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/010.jpg	(from http://zohaibanwer.com/)
12:54:28	130084/130084	---M--	200	added ('OK')	image/jpeg	etag:%221fc24-5ef922b4-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/005.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/005.jpg	(from http://zohaibanwer.com/)
12:54:44	150123/150123	---M--	200	added ('OK')	image/jpeg	etag:%2224a6b-5ef92269-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/004.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/004.jpg	(from http://zohaibanwer.com/)
12:54:54	308286/308286	---M--	200	added ('OK')	image/jpeg	etag:%224b43e-5ef922fd-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/006.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/006.jpg	(from http://zohaibanwer.com/)
12:55:07	137433/137433	---M--	200	added ('OK')	image/jpeg	etag:%22218d9-5ef92192-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/001.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/001.jpg	(from http://zohaibanwer.com/)
12:55:08	269912/269912	---M--	200	added ('OK')	image/jpeg	etag:%2241e58-5ef92201-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/003.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/003.jpg	(from http://zohaibanwer.com/)
12:55:13	284451/284451	---M--	200	added ('OK')	image/jpeg	etag:%2245723-5ef921d4-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2020/06/002.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2020/06/002.jpg	(from http://zohaibanwer.com/)
12:55:16	44833/44833	---M--	200	added ('OK')	image/png	etag:%22af21-5d0f1474-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/GEOTUNE.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/GEOTUNE.png	(from http://zohaibanwer.com/)
12:55:21	45671/45671	---M--	200	added ('OK')	image/png	etag:%22b267-5d0ef572-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/CriCondo.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/CriCondo.png	(from http://zohaibanwer.com/)
12:55:36	90605/90605	---M--	200	added ('OK')	image/png	etag:%22161ed-5d0ef242-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Famous-Apparel.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Famous-Apparel.png	(from http://zohaibanwer.com/)
12:55:46	222756/222756	---M--	200	added ('OK')	image/png	etag:%2236624-5d0f153f-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/TRAVLOGISTAN.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/TRAVLOGISTAN.png	(from http://zohaibanwer.com/)
12:55:47	339179/339179	---M--	200	added ('OK')	image/png	etag:%2252ceb-5d0f16dd-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Banner.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Banner.png	(from http://zohaibanwer.com/)
12:56:01	279890/279890	---M--	200	added ('OK')	image/png	etag:%2244552-5d0ef2be-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/cartoon.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/cartoon.png	(from http://zohaibanwer.com/)
12:56:12	63635/63635	---M--	200	added ('OK')	image/png	etag:%22f893-5d0eec8d-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Crunchy-Choice.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Crunchy-Choice.png	(from http://zohaibanwer.com/)
12:56:24	235935/235935	---M--	200	added ('OK')	image/png	etag:%223999f-5d0ef101-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Irish-Setter.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Irish-Setter.png	(from http://zohaibanwer.com/)
12:56:34	135720/135720	---M--	200	added ('OK')	image/png	etag:%2221228-5d0ef048-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/oct-1.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/oct-1.png	(from http://zohaibanwer.com/)
12:56:35	14710/14710	---M-Z	200	added ('OK')	application/x-javascript	etag:%223976-5c0b7e24-0;gz%22	http://zohaibanwer.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.5	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/contact-form-7/includes/js/scripts1748.js	(from http://zohaibanwer.com/)
12:56:35	67324/67324	---M--	200	added ('OK')	image/jpeg	etag:%22106fc-5d0e0604-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Display.jpg	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Display.jpg	(from http://zohaibanwer.com/)
12:56:36	2420/2420	---M-Z	200	added ('OK')	application/x-javascript	etag:%22974-5ef8f502-0;gz%22	http://zohaibanwer.com/wp-includes/js/comment-reply.min.js?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-includes/js/comment-reply.min7661.js	(from http://zohaibanwer.com/)
12:56:37	152773/152773	---M-Z	200	added ('OK')	application/x-javascript	etag:%22254c5-5c0b77db-0;gz%22	http://zohaibanwer.com/wp-content/themes/porto/js/theme.min.js?ver=4.0.5	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/themes/porto/js/theme.min631d.js	(from http://zohaibanwer.com/)
12:56:37	1434/1434	---M-Z	200	added ('OK')	application/x-javascript	etag:%2259a-5ef8f504-0;gz%22	http://zohaibanwer.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-includes/js/wp-embed.min7661.js	(from http://zohaibanwer.com/)
12:56:38	8044/8044	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f6c-5c0b7dfe-0;gz%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.4.2	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min7661.js	(from http://zohaibanwer.com/)
12:56:39	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5c0b7e24-0;;;%22	http://zohaibanwer.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://zohaibanwer.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.5)
12:56:39	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-5c0b7dfe-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/alert.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:39	323/323	---M--	200	added ('OK')	image/png	etag:%22143-5c0b7dfe-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/info.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/info.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:40	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-5c0b7dfe-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/tick.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:40	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-5c0b7dfe-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:41	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:41	841/841	---M--	200	added ('OK')	image/png	etag:%22349-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:41	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:42	544/544	---M--	200	added ('OK')	image/png	etag:%22220-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:42	429648/429648	---M--	200	added ('OK')	image/png	etag:%2268e50-5d0ef1c6-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/MANSYS-Solution.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/MANSYS-Solution.png	(from http://zohaibanwer.com/)
12:56:42	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:42	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:42	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:43	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:43	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:44	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:46	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:46	648/648	---M--	200	added ('OK')	image/png	etag:%22288-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
